horse_id,horse,sire,dam,damsire,sex,total_runs,wins,peak_official_rating,total_prize
4897431,Crown Princesse (FR),Zarak (FR),Lovemedo (FR),Zafeen,F,1,0,107.0,12642.9
4897450,Kodiman (IRE),Kodi Bear (IRE),Manaahil (GB),Dubawi,G,1,0,71.0,907.98
4899391,Tees George (GB),Outstrip (GB),Mistress Twister (GB),Pivotal,G,2,0,60.0,884.16
4904811,Letiza (IRE),Holy Roman Emperor (IRE),Spanish Berry (IRE),Lope De Vega,F,1,0,80.0,0.0
4904815,Tasmanian Girl (IRE),Australia (GB),Blueberry Gal (IRE),Bushranger,F,1,0,47.0,0.0
4904816,Areana (IRE),Pride Of Dubai (AUS),Abeja (IRE),Azamour,F,1,0,64.0,0.0
4906683,Out Rule (IRE),Karakontie (JPN),Leaf Blower (USA),Hat Trick,G,2,0,74.0,0.0
4908678,Afloat (GB),Sea The Moon (GER),Planete Bleue (IRE),Dansili,F,2,0,64.0,1840.5
4908813,Tough Girl (GB),Due Diligence (USA),Todber (GB),Cape Cross,F,2,0,46.0,0.0
4918261,Senate Queen (GB),Washington DC (IRE),Rhal (IRE),Rahy,F,1,0,53.0,0.0
4922347,Old Peculier (GB),Aclaim (IRE),Diksie Dancer (GB),Diktat,G,1,0,64.0,0.0
4922349,So Majestic (IRE),Siyouni (FR),Stars So Bright (IRE),Sea The Stars,F,1,1,58.0,0.0
4922414,Alanine (GB),Bobbys Kitten (USA),Albacocca (GB),With Approval,F,1,0,,0.0
4924416,Action Point (IRE),Blue Point (IRE),Khaleesi Wind (IRE),Exceed And Excel,C,1,0,,0.0
4924428,Lightning Leo (GB),Night Of Thunder (IRE),Shada (IRE),Galileo,C,1,0,,0.0
4924438,Salsa Dancer (GB),Advertise (GB),Spicy Dal (GB),Dalakhani,C,2,0,,0.0
4924440,Shayekh (IRE),Kodiac (GB),Chicadoro (GB),Paco Boy,C,1,0,,0.0
4924444,The Bitter Moose (IRE),Kodiac (GB),Baroness (IRE),Declaration Of War,C,1,0,,0.0
4924550,Moonstone Boy (IRE),Calyx (GB),Star Fire (GB),Dark Angel,C,1,0,,3802.5
4924589,Elemental Eye (GB),Expert Eye (GB),Time On (GB),Sadlers Wells,C,1,0,,0.0
4924592,Innvincible Friend (IRE),Inns Of Court (IRE),Pavlopetri (IRE),Danehill Dancer,C,3,3,,45864.0
4924622,Soprano (IRE),Starspangledbanner (AUS),Lealas Daughter (IRE),Excelebration,F,1,0,,10760.0
4924655,Crocus Time (IRE),Acclamation (GB),Kiss Of Spring (IRE),Dansili,F,2,0,,1648.4
4924658,Farah M (USA),Free Drop Billy (USA),Stormin Taffy (USA),Seeking The Dia,G,1,0,,0.0
4924717,Close Connection (IRE),Cracksman (GB),Too Familiar (IRE),Clodovil,C,1,0,,0.0
4924718,Turf Phoenix (IRE),Phoenix Of Spain (IRE),Freedom March (GB),Oasis Dream,C,2,0,,0.0
4924723,Sankari (IRE),Ribchester (IRE),Sankari Royale (IRE),Epaulette,C,1,1,,4806.0
4924727,Bated Breeze (IRE),Bated Breath (GB),Olga Da Polga (IRE),Casamento,C,2,0,,0.0
4924736,Big Brown Bear (IRE),Kodiac (GB),Smokey Quartz (IRE),Dark Angel,G,2,0,,3447.6
4924737,Catena (IRE),Cable Bay (IRE),Koduro (IRE),Kodiac,F,2,2,,10468.0
4924756,Due Consideration (GB),Due Diligence (USA),Empress Livia (GB),Paco Boy,G,1,0,,0.0
4924784,Je Ne Sais Quoi (IRE),Dandy Man (IRE),Rouge Noir (GB),Showcasing,F,3,0,,2691.0
4924795,Dear Mary (GB),Cable Bay (IRE),Olive Mary (GB),Authorized,F,1,0,,0.0
4924796,Juniper Berries (GB),Expert Eye (GB),Tricksy Spirit (GB),Lethal Force,F,1,0,,6164.0
4924804,Fly Pass (IRE),Ravens Pass (USA),Atlantic Queen (IRE),Society Rock,F,1,0,,1748.9
4924823,Acer (GB),Harry Angel (IRE),Heliograph (GB),Ishiguru,F,2,0,,1724.48
4924825,Cotai Vision (IRE),Cotai Glory (GB),Island Vision (IRE),Arcano,F,1,0,,0.0
4928621,Edge Of Ember (GB),Cracksman (GB),White Wedding (IRE),Green Desert,G,1,0,77.0,0.0
4928623,Queen Of Steel (GB),Nathaniel (IRE),Canyara (GER),Dansili,F,1,0,46.0,760.74
4934658,Raincloud (GB),Ulysses (IRE),Flood Warning (GB),Pivotal,F,1,0,52.0,189.72
4934660,Duke Of Oxford (GB),Kingman (GB),Miss Marjurie (IRE),Marju,G,1,0,90.0,0.0
4934671,The Mighty One (IRE),Midi (GB),Dynamic Focus (IRE),Intense Focus,G,1,0,,0.0
4938828,Unlimited (IRE),Saxon Warrior (JPN),Love And Bubbles (USA),Loup Sauvage,C,1,0,,0.0
4942563,Hakka Radiance (GB),Massaat (IRE),Kalia Asha (IRE),Dark Angel,C,1,0,90.0,3624.0
4963760,Bucanero Fuerte (GB),Wootton Bassett (GB),Frida La Blonde (FR),Elusive City,C,2,0,,32280.0
4963762,Charles Atlas (IRE),Cotai Glory (GB),Sweetest Taboo (IRE),Camacho,G,1,0,,0.0
4963769,Prince X J (IRE),Mehmas (IRE),Quinns Red Rose (IRE),Red Jazz,C,2,0,,0.0
4963772,Sturlasson (IRE),Invincible Army (IRE),Angelic Light (IRE),Dark Angel,G,1,0,,0.0
4963775,Many Tears (IRE),Showcasing (GB),Just One Kiss (GB),Cape Cross,F,1,0,81.0,0.0
4963781,Monitola (GB),Oasis Dream (GB),Tivoli (IRE),Dark Angel,C,1,0,60.0,0.0
4963785,Paradise Perfect (USA),Perfect Timber (CAN),DOro Paradise (USA),Medaglia dOro,C,1,0,76.0,0.0
4963786,Prove It (GB),Dutch Art (GB),Rosebride (GB),Mayson,C,1,0,66.0,0.0
4963791,Girl Racer (IRE),No Nay Never (USA),In The Fast Lane (SAF),Jet Master,F,1,0,95.0,0.0
4963797,Hey Whatever (IRE),El Kabeir (USA),Light Laughter (IRE),Distorted Humor,F,1,0,,0.0
4967773,Myconian (IRE),Magna Grecia (IRE),Sirici (IRE),Choisir,C,1,0,,1350.0
4967778,The Fixer (IRE),No Nay Never (USA),Fixette (IRE),Kodiac,C,1,0,,0.0
4967850,Dubawi Delight (GB),Dubawi (IRE),Attraction (GB),Efisio,G,1,0,,0.0
4967853,Open To Question (USA),Noble Mission (GB),Pick And Choose (USA),Street Cry,G,1,0,,0.0
4967862,Spring Wind (IRE),Jukebox Jury (IRE),Green Lassy (FR),Green Tune,F,1,0,,0.0
4967881,Superluminal (GB),Adaay (IRE),Space Capsule (GB),Selkirk,C,1,0,67.0,0.0
4973498,Hoodoo (GB),Dark Angel (IRE),Hoodna (IRE),Invincible Spirit,F,1,0,,0.0
4973499,Diamond Hands (IRE),Ardad (IRE),Al Gharrafa (GB),Dutch Art,F,2,0,51.0,0.0
4977917,Equiart (GB),Equiano (FR),Silca Mistress (GB),Dutch Art,G,2,0,,0.0
4977922,Alfa Whiteburd (IRE),Cotai Glory (GB),Suaimhneach (IRE),Vocalised,C,2,0,,0.0
4977924,Cuban Thunder (IRE),Profitable (IRE),Grace Rafaela (IRE),Dragon Pulse,C,2,0,,0.0
4977926,Tees Douge (FR),Dream Ahead (USA),Hulcote Rose (IRE),Rock Of Gibraltar,G,1,0,,0.0
4977928,Loaded Gun (IRE),Magna Grecia (IRE),Temerity (IRE),Zoffany,C,1,0,,1840.5
4977988,Oh So Grand (GB),Postponed (IRE),Lady Zonda (GB),Lion Cavern,F,1,0,,510.31
4979946,Etna Rosso (IRE),Decorated Knight (GB),Kirouna (FR),Sea The Stars,C,1,0,98.0,7128.5
4979947,Firm Handshake (IRE),Kodi Bear (IRE),Top Row (GB),Observatory,G,1,0,75.0,0.0
4979949,Hutton Glen (IRE),Aclaim (IRE),Lagostovegas (IRE),Footstepsinthesand,G,1,0,80.0,0.0
4980112,Covey (GB),Frankel (GB),Quail (GB),Pivotal,C,1,0,100.0,0.0
4982046,Pinot Gris (IRE),Mastercraftsman (IRE),Zamira (IRE),New Approach,G,1,1,63.0,0.0
4982053,Cracksking (GB),Frankel (GB),Calyxa (GB),Pivotal,C,3,0,,9510.0
4982055,Covert Legend (GB),Zoustar (AUS),Miss You Too (GB),Montjeu,G,2,0,71.0,1815.96
4982057,Bright (IRE),Starspangledbanner (AUS),Heavenly Song (IRE),Oratorio,G,1,0,,2210.4
4982061,Awesome Georgie (IRE),Awtaad (IRE),Georgie Hyde (GB),Yeats,F,1,0,73.0,0.0
4982063,Desert Swirl (IRE),Cracksman (GB),Khaleesi Wind (IRE),Exceed And Excel,F,2,0,50.0,0.0
4990395,Chumbaa (IRE),Belardo (IRE),Hayba (GB),Invincible Spirit,F,2,0,,0.0
4990396,Blue Prince (IRE),Blue Point (IRE),Zip Along (IRE),Iffraaj,C,1,0,,1902.0
4990397,Sergeant Wilko (IRE),Bungle Inthejungle (GB),Lady Spangles (IRE),Starspangledbanner,C,1,0,,0.0
4990398,Specific Times (GB),Blue Point (IRE),Daily Times (GB),Gleneagles,F,1,0,,552.6
4990399,Stella Hogan (IRE),Gustav Klimt (IRE),Fenagh (IRE),Dabirsim,F,2,0,,0.0
4992656,Ethical Diamond (IRE),Awtaad (IRE),Pearl Diamond (GER),Areion,G,1,1,,0.0
4992659,Alabama (IRE),No Nay Never (USA),Dream The Blues (IRE),Oasis Dream,C,1,0,,2690.0
4992662,Carnegie Hall (IRE),No Nay Never (USA),Compression (USA),First Defence,C,1,0,,0.0
4992664,His Majesty (IRE),No Nay Never (USA),Czabo (GB),Sixties Icon,C,1,0,,5896.0
4992665,Noche Magica (IRE),Night Of Thunder (IRE),Pious Alexander (IRE),Acclamation,C,1,0,,0.0
4992666,Port Louis (IRE),James Garfield (IRE),Rebel Aclaim (IRE),Acclamation,C,1,0,,0.0
4992667,River Tiber (IRE),Wootton Bassett (GB),Transcendence (IRE),Arcano,C,2,2,,170130.0
4994495,La Guarida (IRE),New Bay (GB),Whispered Dreams (USA),Mr Greeley,F,1,0,,0.0
4994496,Tokyo Drift (GB),Showcasing (GB),Abraj Dubai (USA),Street Cry,F,3,0,,3784.9800000000005
4994497,Dapperling (IRE),Dandy Man (IRE),Floating Along (IRE),Oasis Dream,F,3,0,,7566.99
4994597,Loddon (GB),Sea The Moon (GER),Wylye (GB),Dalakhani,F,1,0,,481.84
4994696,Inquiring Minds (GB),Kingman (GB),Precious Ramotswe (GB),Nathaniel,G,1,0,89.0,0.0
4994697,Perfuse (GB),Lope De Vega (IRE),Suffused (GB),Champs Elysees,C,1,0,94.0,3020.0
4994701,Huda Star (IRE),Teofilo (IRE),Bingfling (IRE),Dark Angel,F,1,0,,0.0
4996581,Out Of The Stars (GB),Zoustar (AUS),Out Of The Flames (GB),Showcasing,F,1,0,,0.0
4996583,Manali (IRE),Dandy Man (IRE),Zambian (IRE),Zoffany,F,1,0,,459.0
4996585,Hot Front (IRE),Soldiers Call (GB),Percolator (GB),Kheleyf,F,1,0,,0.0
4996586,Golden Bungle (IRE),Kuroshio (AUS),Gold Bracelet (IRE),Montjeu,F,3,3,,11340.0
4996588,Rayat (IRE),Starspangledbanner (AUS),Violets Gift (IRE),Cadeaux Genereux,G,1,0,,0.0
4996601,Dalliances (IRE),Tamayuz (GB),Cailini Alainn (IRE),Danehill Dancer,F,1,0,,0.0
4996605,New Route (IRE),New Bay (GB),Deux Saisons (GB),Chineur,G,1,0,,0.0
4996613,Youcrackmeup (GB),Cracksman (GB),Epic Emirates (GB),Dubawi,F,1,0,78.0,0.0
4998564,Audscar (GB),Churchill (IRE),Bonfire Heart (GB),Exceed And Excel,F,1,0,,0.0
4998713,Flower Of Dubai (GB),New Approach (IRE),Time To Blossom (GB),Cape Cross,F,2,2,77.0,7746.32
4998715,The Caltonian (GB),Swiss Spirit (GB),Azelle (GB),Starcraft,G,1,0,59.0,2615.64
4998720,Rogue De Vega (GB),Lope De Vega (IRE),Lamps Of Heaven (IRE),Invincible Spirit,G,3,0,,5779.799999999999
5002206,Torfrida (GB),Aclaim (IRE),Vernatti (GB),Teofilo,F,1,0,70.0,1227.0
5002207,Marisitta (GB),Intello (GER),Nessita (GB),Shamardal,F,3,0,46.0,0.0
5002211,Maximum Impact (GB),Havana Grey (GB),Natural Choice (GB),Teofilo,C,1,0,,0.0
5002212,Sir Bolton (IRE),Blue Point (IRE),Firebird Song (IRE),Invincible Spirit,C,1,0,,0.0
5002217,Fusterlandia (IRE),Mehmas (IRE),Classic Image (GB),Exceed And Excel,C,1,0,,0.0
5002218,Harriets Angel (GB),Harry Angel (IRE),Via Lattea (IRE),Teofilo,F,2,0,68.0,0.0
5002222,Profit Given (IRE),Profitable (IRE),Kitty Softpaws (IRE),Royal Applause,F,1,0,70.0,2370.04
5003654,Johannes Brahms (GB),Siyouni (FR),Illaunmore (USA),Shamardal,C,1,0,,21500.0
5003660,Not A Few (GB),Saxon Warrior (JPN),Pamona (IRE),Duke Of Marmalade,G,1,0,85.0,0.0
5005621,Letaba (GB),Muhaarar (GB),Shingwedzi (SAF),Trippi,G,1,0,68.0,275.4
5005725,Blame Thechampagne (IRE),Bungle Inthejungle (GB),Al Sultana (GB),Charm Spirit,F,1,0,,0.0
5005728,Mary The Priest (IRE),Belardo (IRE),Methayel (IRE),Araafa,F,1,0,,0.0
5005730,Porta Fortuna (IRE),Caravaggio (USA),Too Precious (IRE),Holy Roman Emperor,F,1,1,,56710.0
5005733,Red Special (USA),American Pharoah (USA),Bansuri (USA),Mizzen Mast,G,1,0,,0.0
5007756,Halla Dubai (IRE),Expert Eye (GB),Soft Ice (IRE),Kingmambo,C,1,0,83.0,776.71
5007758,Never This Way (IRE),No Nay Never (USA),Gravity Flow (IRE),Exceed And Excel,C,3,0,,2891.04
5007771,Foxfield (GB),Tasleet (GB),Gold At Midnight (GB),Havana Gold,F,1,0,,0.0
5007773,Lady Showcasing (GB),Showcasing (GB),Fyxenna (GB),Foxwedge,F,1,0,,0.0
5007777,Komat (GB),Cable Bay (IRE),Tamok (IRE),Australia,F,1,0,,1350.0
5007996,Flag Of St George (IRE),U S Navy Flag (USA),Tamazug (GB),Machiavellian,C,2,0,,0.0
5008000,Beautifulasalways (GB),Kingman (GB),Bastet (IRE),Giants Causeway,F,2,0,,4056.0
5008002,Duisker (GB),Stimulation (IRE),Supatov (USA),Johannesburg,F,2,0,52.0,459.0
5008003,Goldsborough (GB),Pearl Secret (GB),Emily Carr (IRE),Teofilo,C,2,0,,0.0
5009818,Lady Lunette (IRE),Buratino (IRE),Lunette (IRE),Teofilo,F,1,0,72.0,0.0
5009824,Lia Fail (IRE),Inns Of Court (IRE),Balqaa (USA),Invasor,F,1,1,,0.0
5009843,Chicabiddy (GB),Cable Bay (IRE),Street Chic (USA),Street Cry,F,1,0,,887.6
5009849,Scoops Ahoy (IRE),Bungle Inthejungle (GB),Mochachino (IRE),Fast Company,C,1,0,,0.0
5009851,Major Kessaar (IRE),Kessaar (IRE),Dutch Desire (GB),Dutch Art,G,1,0,,443.8
5009855,Malka (IRE),Nathaniel (IRE),Carisolo (GB),Dubai Millennium,F,2,0,,4309.5
5009861,Rocha Do Leao (IRE),Footstepsinthesand (GB),Shaleela (IRE),Galileo,F,1,0,,0.0
5009862,Bint Havana Gold (GB),Havana Gold (IRE),Wings Ablaze (IRE),Dark Angel,F,3,0,,1892.4900000000002
5009865,Sayidh Kingman (FR),Kingman (GB),Youre Back (USA),Street Cry,F,1,0,,634.0
5009866,Persian Dreamer (USA),Calyx (GB),Surprisingly (IRE),Galileo,F,1,0,,5360.0
5009867,Union Jackie (IRE),U S Navy Flag (USA),Shaleela (IRE),Galileo,F,1,0,,0.0
5011616,Golden Delite (GB),Golden Horn (GB),Inchina (GB),Montjeu,C,1,0,,2535.0
5011618,Break Point (GB),Iffraaj (GB),Final Set (IRE),Dark Angel,C,1,0,,481.84
5011628,Kathab (IRE),Kingman (GB),Deep Inside (FR),Redoutes Choice,G,3,0,,0.0
5011633,The Jackler (IRE),Zoustar (AUS),Zotilla (IRE),Zamindar,G,1,0,70.0,0.0
5011639,Melisende (GB),Havana Grey (GB),Cliffhanger (GB),Canford Cliffs,F,1,0,,0.0
5015344,Another Thought (GB),Charming Thought (GB),Reprieval (FR),Kendargent,F,2,0,74.0,1074.5
5015346,Mimi Kakushi (IRE),Galileo Gold (GB),Turuqaat (GB),Fantastic Light,F,1,0,,1774.5
5015348,Lady Of Africa (IRE),Camacho (GB),Nyanga (IRE),Born To Sea,F,1,0,,0.0
5015364,Lmay (IRE),Frankel (GB),Alienate (GB),Oasis Dream,F,1,0,87.0,0.0
5015365,Tuki Tuki (GB),Showcasing (GB),Coquet (GB),Sir Percy,F,1,0,,963.68
5015370,Lady Of Anjou (IRE),Awtaad (IRE),Angevine (GB),Sir Percy,F,2,0,,0.0
5017646,Silkies Sib (IRE),Cotai Glory (GB),Vasoni (IRE),Redback,C,1,0,58.0,0.0
5017661,Run Joy Run (GB),Massaat (IRE),Aquasulis (IRE),Titus Livius,F,2,0,,0.0
5017662,Bits And Bobs (IRE),James Garfield (IRE),Smart Mover (IRE),Fast Company,C,3,0,,21501.0
5017666,Golspie (IRE),Ribchester (IRE),Surrey Storm (GB),Montjeu,C,1,0,82.0,0.0
5017668,Hidden Story (GB),Dubawi (IRE),Bound (IRE),Galileo,G,1,1,,4104.0
5017671,Tajanis (IRE),Australia (GB),Baheeja (GB),Dubawi,G,2,0,,2028.8
5017672,Got To Love A Grey (GB),Dark Angel (IRE),Regatta (FR),Layman,F,1,0,,3093.5
5017674,Socialise (IRE),Advertise (GB),Powerful Star (IRE),Slade Power,G,3,0,,3804.0
5017675,Patasola (IRE),Bungle Inthejungle (GB),Gizi Gazelle (IRE),Fast Company,F,2,0,,0.0
5017677,Bombay Bazaar (GB),Kodiac (GB),Shamlahar (GB),Shamardal,C,1,0,,0.0
5017678,Oceanic Wonder (GB),Pastoral Pursuits (GB),Grand Liaison (GB),Sir Percy,F,1,0,,0.0
5019596,Kinda Tiny (IRE),Cotai Glory (GB),Dinky Inty (IRE),Intikhab,F,1,0,58.0,0.0
5019597,Saturn Seven (IRE),Sioux Nation (USA),Saturn Girl (IRE),Danehill Dancer,F,1,1,71.0,0.0
5019603,Glengarriff (IRE),Profitable (IRE),Indulged (GB),Teofilo,C,1,0,,0.0
5019607,St Laurences Gate (IRE),Holy Roman Emperor (IRE),Maid For Sunshine (GB),Forestry,C,1,0,,0.0
5019614,Dc Flyer (GB),Washington DC (IRE),Saltwater (GB),Fountain Of Youth,G,1,0,,0.0
5019623,She Is A Keeper (IRE),Profitable (IRE),Dream Craft (IRE),Mastercraftsman,F,2,0,,0.0
5019630,Rating (IRE),Profitable (IRE),Savoy Showgirl (IRE),Kyllachy,F,1,0,,0.0
5021292,Barnwell Boy (GB),Starspangledbanner (AUS),Frilly (GB),Frankel,C,1,0,,0.0
5021296,Brave Empire (IRE),Dark Angel (IRE),Isabeau (IRE),Cable Bay,C,1,1,,4320.0
5021298,Chatty (GB),Ulysses (IRE),Hula Girl (GB),Oasis Dream,C,2,0,,2454.0
5021299,Chaturanga (IRE),Invincible Army (IRE),Delhi (GB),High Chaparral,C,1,1,,15462.0
5021303,Dark Encounter (IRE),Dark Angel (IRE),Blackgold Fairy (USA),More Than Ready,C,1,0,,2028.0
5021305,Elite Status (GB),Havana Grey (GB),Dotted Swiss (IRE),Swiss Spirit,C,1,0,,11836.0
5021317,Jonny Concrete (IRE),Oasis Dream (GB),Hot Sauce (IRE),Peintre Celebre,C,1,0,,2535.0
5021320,Kylian (IRE),Invincible Spirit (IRE),Hikmaa (IRE),Roderic OConnor,C,1,1,,8100.0
5021322,Master Franca (IRE),Kodiac (GB),Martina Franca (GB),Paco Boy,C,3,0,,10764.0
5021325,Notta Nother (GB),Havana Grey (GB),Tulip Dress (GB),Dutch Art,C,1,1,,7851.0
5021328,Oligopoly (GB),Havana Grey (GB),Noble Cause (GB),Showcasing,C,1,0,,0.0
5021330,Packard (IRE),Mehmas (IRE),Broadway Duchess (IRE),New Approach,C,2,0,,0.0
5021365,Haatem (IRE),Phoenix Of Spain (IRE),Hard Walnut (IRE),Cape Cross,C,2,0,,8070.0
5021369,Ifonlytheycudtalk (IRE),Soldiers Call (GB),Union City Blues (IRE),Encosta De Lago,C,1,0,,0.0
5021374,Our Havana (GB),Havana Gold (IRE),Jalela (GB),Canford Cliffs,C,1,0,,602.3
5021382,World Of Darcy (IRE),Soldiers Call (GB),Alicia Darcy (IRE),Sir Prancealot,C,1,0,,0.0
5021386,Army Ethos (GB),Shalaa (IRE),Dream Dana (IRE),Dream Ahead,C,2,0,,64500.0
5021392,Mission To Moon (IRE),U S Navy Flag (USA),Many Hearts (USA),Distorted Humor,C,2,0,,1268.0
5021399,A Girl Named Ivy (IRE),Dark Angel (IRE),May Girl (GB),Mayson,F,1,0,,0.0
5021403,Bated Moon (IRE),Bated Breath (GB),Sea Of Knowledge (IRE),Sea The Stars,F,1,0,,0.0
5021406,Callianassa (IRE),Invincible Army (IRE),Doris Bleasedale (IRE),Intikhab,F,1,0,,0.0
5021411,Jabaara (IRE),Exceed And Excel (AUS),Baheeja (GB),Dubawi,F,1,0,,0.0
5021412,Launch (USA),Omaha Beach (USA),Spark (USA),Speightstown,F,1,0,,0.0
5021418,Shamardia (GB),Shamardal (USA),Kilmah (GB),Sepoy,F,1,0,,0.0
5021423,Without Flaw (IRE),Too Darn Hot (GB),Anahita (FR),Turtle Bowl,F,2,0,,0.0
5021433,Flaccianello (IRE),Cotai Glory (GB),Chilly Morning (IRE),Slade Power,F,1,0,,0.0
5021434,Golden Mind (IRE),Galileo Gold (GB),Sagely (IRE),Frozen Power,C,1,0,,8060.0
5021435,Golden Trick (IRE),Galileo Gold (GB),Duplicitous (IRE),Oasis Dream,C,1,0,,1204.6
5021438,Mariamne (GB),Dandy Man (IRE),Ilsereno (GB),Lethal Force,F,1,0,,0.0
5021444,Tallulabelle (IRE),Inns Of Court (IRE),Lady Lucia (IRE),Royal Applause,F,1,0,,0.0
5021446,Anyone Home (IRE),U S Navy Flag (USA),Rugged Up (IRE),Marju,F,3,0,,0.0
5021450,Xaarine (FR),Goken (FR),Xaarina (FR),Aussie Rules,F,2,0,,0.0
5021454,Thats For Sure (IRE),Unfortunately (IRE),Vulnicura (IRE),Frozen Power,C,1,0,,1268.0
5021456,Latama (GB),Galileo Gold (GB),Queens Code (IRE),Shamardal,F,2,0,,0.0
5021457,Missterious (GB),Dream Ahead (USA),She Mystifies (GB),Indesatchel,F,1,0,,0.0
5021458,Queues Likely (GB),Massaat (IRE),Bakoura (GB),Green Desert,F,2,2,,7344.0
5021596,Fairytale Princess (IRE),Camelot (GB),Copplestone (IRE),Sea The Stars,F,1,0,,0.0
5021597,Fiver Friday (IRE),The Gurkha (IRE),Wild Storm (GB),Dubawi,F,1,0,87.0,0.0
5023431,Harittondreamboy (GB),Fountain Of Youth (IRE),Punchie (GB),Lucky Story,G,2,0,,0.0
5025295,Mapmaker (GB),Aclaim (IRE),Cartographer (GB),Henrythenavigator,F,1,0,,0.0
5025297,Maymay (FR),Cloth Of Stars (IRE),Desert Image (GB),Beat Hollow,F,1,0,,0.0
5029012,American Rascal (USA),Curlin (USA),Lady Aurelia (USA),Scat Daddy,C,1,0,,0.0
5029052,Little Man (IRE),Invincible Spirit (IRE),Oakley Girl (GB),Sir Percy,G,1,0,,275.4
5033138,Sennockian (IRE),No Nay Never (USA),Lady Gorgeous (GB),Compton Place,C,1,0,,3684.0
5033140,Lieutenant Rascal (IRE),U S Navy Flag (USA),Try Yes (GB),Dutch Art,C,1,0,,0.0
5033141,Mighty Pearl (GB),Pearl Secret (GB),Exceedingly (GB),Exceed And Excel,G,1,0,,0.0
5033142,Gregory (GB),Golden Horn (GB),Gretchen (GB),Galileo,C,1,1,110.0,150281.5
5033148,Dawn Charger (IRE),Soldiers Call (GB),Dushlan (IRE),New Approach,F,1,0,,0.0
5033149,Gautrey (GB),Farhh (GB),Si Belle (IRE),Dalakhani,G,1,0,57.0,0.0
5034731,Just Like Tonto (GB),Mondialiste (IRE),Countess Wells (IRE),So You Think,F,2,0,,0.0
5034734,Nellie Leylax (IRE),Calyx (GB),Lovelocks (IRE),High Chaparral,C,1,0,,1812.0
5034895,Havana Pusey (GB),Havana Grey (GB),Pusey Street Lady (GB),Averti,F,3,0,76.0,8040.0
5034897,Sea Girt (GB),Sixties Icon (GB),Push Me (IRE),Verglas,G,1,0,,443.8
5034898,Carter Hall (IRE),U S Navy Flag (USA),Lahabah (IRE),Invincible Spirit,G,1,0,,0.0
5034899,Do It With Style (IRE),Ten Sovereigns (IRE),Sodashy (IRE),Noverre,F,1,0,,0.0
5034901,Givemethebeatboys (IRE),Bungle Inthejungle (GB),Dromana (IRE),Dutch Art,C,2,0,,16080.0
5034907,Valiant Force (USA),Malibu Moon (USA),Viguis Heart (USA),Quality Road,C,1,1,,62381.0
5034910,Another Gift (GB),Harry Angel (IRE),Timeless Gift (IRE),Camacho,F,2,0,,0.0
5034912,Oops (GB),Territories (IRE),Glee Club (GB),Kyllachy,F,1,0,,1014.4
5034926,Howyoulikemenow (IRE),Bated Breath (GB),My Wish (IRE),Galileo,F,1,0,67.0,0.0
5034927,Seendid (IRE),Dubawi (IRE),Ferdoos (GB),Dansili,C,1,1,,5400.0
5036827,Annie (IRE),Requinto (IRE),Madame Nobel (IRE),Alfred Nobel,F,1,0,,0.0
5036830,Status Green (IRE),Le Havre (IRE),Namibie (GB),Dark Angel,G,1,0,,0.0
5036832,Elsas Pride (IRE),Roaring Lion (USA),Colonial Classic (FR),Dansili,F,1,0,,0.0
5036839,Bobsleigh (IRE),Elzaam (AUS),Lady Rosebud (IRE),Sir Prancealot,G,2,0,,4050.0
5036841,Queen For You (IRE),Kingman (GB),Fallen For You (GB),Dansili,F,1,0,100.0,16140.0
5036851,Lastingham (GB),Pastoral Pursuits (GB),Roys Dream (GB),Monsieur Bond,C,1,0,,0.0
5038627,Zoulu Chief (GB),Zoustar (AUS),Courteous Crown (GB),Helmet,C,2,0,,0.0
5038629,Lightning Point (GB),Blue Point (IRE),Madeline (IRE),Kodiac,C,1,0,,874.79
5042475,Rooska (GER),Camacho (GB),Rusookh (GB),Nayef,G,1,0,,1014.4
5042477,Search (GB),Pearl Secret (GB),Midnight (IRE),Galileo,C,2,2,,7344.0
5042481,This Time Maybe (GB),Time Test (GB),Leonica (GB),Lion Cavern,C,2,0,,836.88
5042489,Indispensable (GB),Ten Sovereigns (IRE),Invaluable (GB),Invincible Spirit,F,1,1,,4710.6
5042491,Midnight Affair (IRE),Dark Angel (IRE),Pastoral Girl (GB),Pastoral Pursuits,F,1,0,,0.0
5042492,Mammy (GB),Bated Breath (GB),Ascended (IRE),Dark Angel,F,1,0,,275.4
5043823,Nemonte (IRE),Ten Sovereigns (IRE),Jumellea (IRE),Zoffany,F,1,0,,0.0
5043828,Vangelis (IRE),Highland Reel (IRE),La Gommeuse (IRE),Zamindar,G,1,0,,0.0
5043829,The Great Kingdom (IRE),Dream Ahead (USA),Curious Mind (GB),Dansili,C,1,0,,0.0
5045862,Stryder (IRE),Oasis Dream (GB),Sorry Woman (FR),Ivan Denisovich,G,1,0,,0.0
5045863,Pete The Brief (IRE),Bungle Inthejungle (GB),Sunblush (UAE),Timber Country,G,2,0,54.0,939.42
5045870,Patronage (GB),Masar (IRE),Gipsy Doll (GB),Dansili,C,1,0,,0.0
5045873,Yeulan (IRE),Advertise (GB),Wahylah (IRE),Shamardal,F,2,0,,0.0
5045878,Breathless Bishop (GB),Bated Breath (GB),Telescopic (GB),Galileo,G,2,0,,1014.4
5045976,Turin Starspangled (GB),Starspangledbanner (AUS),Federation (GB),Motivator,C,1,0,,1485.0
